0.5777005 0.88595505; -120.2950659 76.33132035 26.10548249 -113.4800408; 0.12226733 0.15843384 0.13903316 0.17016405
0.57731732 0.88584238; -120.15747988 76.27752086 26.05786628 -113.52229851; 0.1222077 0.15844191 0.13900187 0.17024054
0.57693433 0.88572871; -120.01989387 76.22372137 26.01025008 -113.56455621; 0.12214808 0.15844999 0.13897059 0.17031704
0.57655155 0.88561404; -119.88230786 76.16992188 25.96263388 -113.60681392; 0.12208845 0.15845807 0.13893931 0.17039353
0.57616896 0.88549839; -119.74472184 76.11612239 25.91501767 -113.64907162; 0.12202882 0.15846615 0.13890802 0.17047003
0.57578658 0.88538173; -119.60713583 76.0623229 25.86740147 -113.69132933; 0.12196919 0.15847423 0.13887674 0.17054653
0.57540441 0.88526408; -119.46954981 76.00852341 25.81978527 -113.73358704; 0.12190956 0.1584823 0.13884546 0.17062302
0.57502244 0.88514544; -119.3319638 75.95472392 25.77216907 -113.77584474; 0.12184993 0.15849038 0.13881417 0.17069952
0.57464069 0.8850258; -119.19437779 75.90092443 25.72455286 -113.81810245; 0.12179031 0.15849846 0.13878289 0.17077601
0.57425915 0.88490517; -119.05679177 75.84712494 25.67693666 -113.86036016; 0.12173068 0.15850654 0.13875161 0.17085251
0.57387783 0.88478354; -118.91920576 75.79332545 25.62932046 -113.90261786; 0.12167105 0.15851462 0.13872033 0.170929
0.57349672 0.88466092; -118.78161974 75.73952595 25.58170425 -113.94487557; 0.12161142 0.15852269 0.13868904 0.1710055
0.57311583 0.88453731; -118.64403373 75.68572646 25.53408805 -113.98713327; 0.12155179 0.15853077 0.13865776 0.17108199
0.57273517 0.88441271; -118.50644771 75.63192697 25.48647185 -114.02939098; 0.12149216 0.15853885 0.13862648 0.17115849
0.57235473 0.88428712; -118.3688617 75.57812748 25.43885564 -114.07164869; 0.12143253 0.15854693 0.13859519 0.17123499
0.57197452 0.88416054; -118.23127569 75.52432799 25.39123944 -114.11390639; 0.12137291 0.15855501 0.13856391 0.17131148
0.57159454 0.88403296; -118.09368967 75.4705285 25.34362324 -114.1561641; 0.12131328 0.15856308 0.13853263 0.17138798
0.57121479 0.8839044; -117.95610366 75.41672901 25.29600703 -114.1984218; 0.12125365 0.15857116 0.13850134 0.17146447
0.57083528 0.88377484; -117.81851764 75.36292952 25.24839083 -114.24067951; 0.12119402 0.15857924 0.13847006 0.17154097
0.570456 0.8836443; -117.68093163 75.30913003 25.20077463 -114.28293722; 0.12113439 0.15858732 0.13843878 0.17161746
0.57007696 0.88351277; -117.54334562 75.25533054 25.15315842 -114.32519492; 0.12107476 0.1585954 0.13840749 0.17169396
0.56969817 0.88338025; -117.4057596 75.20153105 25.10554222 -114.36745263; 0.12101514 0.15860348 0.13837621 0.17177046
0.56931961 0.88324675; -117.26817359 75.14773156 25.05792602 -114.40971034; 0.12095551 0.15861155 0.13834493 0.17184695
0.56894131 0.88311225; -117.13058757 75.09393207 25.01030981 -114.45196804; 0.12089588 0.15861963 0.13831365 0.17192345
0.56856325 0.88297678; -116.99300156 75.04013258 24.96269361 -114.49422575; 0.12083625 0.15862771 0.13828236 0.17199994
0.56818544 0.88284031; -116.85541555 74.98633309 24.91507741 -114.53648345; 0.12077662 0.15863579 0.13825108 0.17207644
0.56780788 0.88270286; -116.71782953 74.9325336 24.86746121 -114.57874116; 0.12071699 0.15864387 0.1382198 0.17215293
0.56743058 0.88256443; -116.58024352 74.87873411 24.819845 -114.62099887; 0.12065736 0.15865194 0.13818851 0.17222943
0.56705354 0.88242501; -116.4426575 74.82493462 24.7722288 -114.66325657; 0.12059774 0.15866002 0.13815723 0.17230592
0.56667676 0.8822846; -116.30507149 74.77113513 24.7246126 -114.70551428; 0.12053811 0.1586681 0.13812595 0.17238242
0.56630023 0.88214322; -116.16748547 74.71733563 24.67699639 -114.74777199; 0.12047848 0.15867618 0.13809466 0.17245892
0.56592398 0.88200085; -116.02989946 74.66353614 24.62938019 -114.79002969; 0.12041885 0.15868426 0.13806338 0.17253541
0.56554799 0.8818575; -115.89231345 74.60973665 24.58176399 -114.8322874; 0.12035922 0.15869233 0.1380321 0.17261191
0.56517226 0.88171317; -115.75472743 74.55593716 24.53414778 -114.8745451; 0.12029959 0.15870041 0.13800082 0.1726884
0.56479681 0.88156786; -115.61714142 74.50213767 24.48653158 -114.91680281; 0.12023997 0.15870849 0.13796953 0.1727649
0.56442164 0.88142157; -115.4795554 74.44833818 24.43891538 -114.95906052; 0.12018034 0.15871657 0.13793825 0.17284139
0.56404674 0.8812743; -115.34196939 74.39453869 24.39129917 -115.00131822; 0.12012071 0.15872465 0.13790697 0.17291789
0.56367211 0.88112605; -115.20438338 74.3407392 24.34368297 -115.04357593; 0.12006108 0.15873272 0.13787568 0.17299439
0.56329777 0.88097682; -115.06679736 74.28693971 24.29606677 -115.08583363; 0.12000145 0.1587408 0.1378444 0.17307088
0.56292371 0.88082661; -114.92921135 74.23314022 24.24845056 -115.12809134; 0.11994182 0.15874888 0.13781312 0.17314738
0.56254993 0.88067543; -114.79162533 74.17934073 24.20083436 -115.17034905; 0.11988219 0.15875696 0.13778183 0.17322387
0.56217645 0.88052327; -114.65403932 74.12554124 24.15321816 -115.21260675; 0.11982257 0.15876504 0.13775055 0.17330037
0.56180325 0.88037013; -114.51645331 74.07174175 24.10560196 -115.25486446; 0.11976294 0.15877311 0.13771927 0.17337686
0.56143034 0.88021602; -114.37886729 74.01794226 24.05798575 -115.29712217; 0.11970331 0.15878119 0.13768798 0.17345336
0.56105773 0.88006094; -114.24128128 73.96414277 24.01036955 -115.33937987; 0.11964368 0.15878927 0.1376567 0.17352985
0.56068541 0.87990488; -114.10369526 73.91034328 23.96275335 -115.38163758; 0.11958405 0.15879735 0.13762542 0.17360635
0.56031339 0.87974784; -113.96610925 73.85654379 23.91513714 -115.42389528; 0.11952442 0.15880543 0.13759414 0.17368285
0.55994167 0.87958984; -113.82852323 73.8027443 23.86752094 -115.46615299; 0.1194648 0.1588135 0.13756285 0.17375934
0.55957026 0.87943086; -113.69093722 73.74894481 23.81990474 -115.5084107; 0.11940517 0.15882158 0.13753157 0.17383584
0.55919915 0.87927091; -113.55335121 73.69514531 23.77228853 -115.5506684; 0.11934554 0.15882966 0.13750029 0.17391233
0.55882835 0.87910999; -113.41576519 73.64134582 23.72467233 -115.59292611; 0.11928591 0.15883774 0.137469 0.17398883
0.55845785 0.87894811; -113.27817918 73.58754633 23.67705613 -115.63518382; 0.11922628 0.15884582 0.13743772 0.17406532
0.55808767 0.87878525; -113.14059316 73.53374684 23.62943992 -115.67744152; 0.11916665 0.15885389 0.13740644 0.17414182
0.55771781 0.87862142; -113.00300715 73.47994735 23.58182372 -115.71969923; 0.11910703 0.15886197 0.13737515 0.17421832
0.55734826 0.87845663; -112.86542114 73.42614786 23.53420752 -115.76195693; 0.1190474 0.15887005 0.13734387 0.17429481
0.55697903 0.87829086; -112.72783512 73.37234837 23.48659131 -115.80421464; 0.11898777 0.15887813 0.13731259 0.17437131
0.55661012 0.87812414; -112.59024911 73.31854888 23.43897511 -115.84647235; 0.11892814 0.15888621 0.13728131 0.1744478
0.55624153 0.87795644; -112.45266309 73.26474939 23.39135891 -115.88873005; 0.11886851 0.15889428 0.13725002 0.1745243
0.55587327 0.87778778; -112.31507708 73.2109499 23.3437427 -115.93098776; 0.11880888 0.15890236 0.13721874 0.17460079
0.55550534 0.87761816; -112.17749107 73.15715041 23.2961265 -115.97324546; 0.11874925 0.15891044 0.13718746 0.17467729
0.55513774 0.87744757; -112.03990505 73.10335092 23.2485103 -116.01550317; 0.11868963 0.15891852 0.13715617 0.17475378
0.55477047 0.87727602; -111.90231904 73.04955143 23.2008941 -116.05776088; 0.11863 0.1589266 0.13712489 0.17483028
0.55440353 0.87710351; -111.76473302 72.99575194 23.15327789 -116.10001858; 0.11857037 0.15893467 0.13709361 0.17490678
0.55403693 0.87693004; -111.62714701 72.94195245 23.10566169 -116.14227629; 0.11851074 0.15894275 0.13706232 0.17498327
0.55367067 0.8767556; -111.48956099 72.88815296 23.05804549 -116.184534; 0.11845111 0.15895083 0.13703104 0.17505977
0.55330475 0.87658021; -111.35197498 72.83435347 23.01042928 -116.2267917; 0.11839148 0.15895891 0.13699976 0.17513626
0.55293918 0.87640386; -111.21438897 72.78055398 22.96281308 -116.26904941; 0.11833186 0.15896699 0.13696847 0.17521276
0.55257395 0.87622655; -111.07680295 72.72675448 22.91519688 -116.31130711; 0.11827223 0.15897506 0.13693719 0.17528925
0.55220906 0.87604828; -110.93921694 72.67295499 22.86758067 -116.35356482; 0.1182126 0.15898314 0.13690591 0.17536575
0.55184453 0.87586905; -110.80163092 72.6191555 22.81996447 -116.39582253; 0.11815297 0.15899122 0.13687463 0.17544225
0.55148035 0.87568887; -110.66404491 72.56535601 22.77234827 -116.43808023; 0.11809334 0.1589993 0.13684334 0.17551874
0.55111653 0.87550773; -110.5264589 72.51155652 22.72473206 -116.48033794; 0.11803371 0.15900738 0.13681206 0.17559524
0.55075306 0.87532564; -110.38887288 72.45775703 22.67711586 -116.52259565; 0.11797408 0.15901545 0.13678078 0.17567173
0.55038995 0.8751426; -110.25128687 72.40395754 22.62949966 -116.56485335; 0.11791446 0.15902353 0.13674949 0.17574823
0.5500272 0.8749586; -110.11370085 72.35015805 22.58188345 -116.60711106; 0.11785483 0.15903161 0.13671821 0.17582472
0.54966481 0.87477365; -109.97611484 72.29635856 22.53426725 -116.64936876; 0.1177952 0.15903969 0.13668693 0.17590122
0.54930279 0.87458775; -109.83852882 72.24255907 22.48665105 -116.69162647; 0.11773557 0.15904777 0.13665564 0.17597771
0.54894114 0.8744009; -109.70094281 72.18875958 22.43903485 -116.73388418; 0.11767594 0.15905584 0.13662436 0.17605421
0.54857986 0.8742131; -109.5633568 72.13496009 22.39141864 -116.77614188; 0.11761631 0.15906392 0.13659308 0.17613071
0.54821895 0.87402435; -109.42577078 72.0811606 22.34380244 -116.81839959; 0.11755669 0.159072 0.1365618 0.1762072
0.54785841 0.87383465; -109.28818477 72.02736111 22.29618624 -116.86065729; 0.11749706 0.15908008 0.13653051 0.1762837
0.54749825 0.87364401; -109.15059875 71.97356162 22.24857003 -116.902915; 0.11743743 0.15908816 0.13649923 0.17636019
0.54713847 0.87345241; -109.01301274 71.91976213 22.20095383 -116.94517271; 0.1173778 0.15909623 0.13646795 0.17643669
0.54677907 0.87325988; -108.87542673 71.86596264 22.15333763 -116.98743041; 0.11731817 0.15910431 0.13643666 0.17651318
0.54642005 0.8730664; -108.73784071 71.81216315 22.10572142 -117.02968812; 0.11725854 0.15911239 0.13640538 0.17658968
0.54606142 0.87287197; -108.6002547 71.75836366 22.05810522 -117.07194583; 0.11719891 0.15912047 0.1363741 0.17666617
0.54570318 0.87267661; -108.46266868 71.70456416 22.01048902 -117.11420353; 0.11713929 0.15912855 0.13634281 0.17674267
0.54534532 0.8724803; -108.32508267 71.65076467 21.96287281 -117.15646124; 0.11707966 0.15913663 0.13631153 0.17681917
0.54498786 0.87228305; -108.18749666 71.59696518 21.91525661 -117.19871894; 0.11702003 0.1591447 0.13628025 0.17689566
0.54463079 0.87208486; -108.04991064 71.54316569 21.86764041 -117.24097665; 0.1169604 0.15915278 0.13624896 0.17697216
0.54427412 0.87188573; -107.91232463 71.4893662 21.8200242 -117.28323436; 0.11690077 0.15916086 0.13621768 0.17704865
0.54391784 0.87168566; -107.77473861 71.43556671 21.772408 -117.32549206; 0.11684114 0.15916894 0.1361864 0.17712515
0.54356197 0.87148465; -107.6371526 71.38176722 21.7247918 -117.36774977; 0.11678152 0.15917702 0.13615512 0.17720164
0.5432065 0.87128271; -107.49956658 71.32796773 21.67717559 -117.41000748; 0.11672189 0.15918509 0.13612383 0.17727814
0.54285143 0.87107983; -107.36198057 71.27416824 21.62955939 -117.45226518; 0.11666226 0.15919317 0.13609255 0.17735464
0.54249677 0.87087602; -107.22439456 71.22036875 21.58194319 -117.49452289; 0.11660263 0.15920125 0.13606127 0.17743113
0.54214252 0.87067127; -107.08680854 71.16656926 21.53432699 -117.53678059; 0.116543 0.15920933 0.13602998 0.17750763
0.54178868 0.87046559; -106.94922253 71.11276977 21.48671078 -117.5790383; 0.11648337 0.15921741 0.1359987 0.17758412
0.54143526 0.87025898; -106.81163651 71.05897028 21.43909458 -117.62129601; 0.11642375 0.15922548 0.13596742 0.17766062
0.54108225 0.87005144; -106.6740505 71.00517079 21.39147838 -117.66355371; 0.11636412 0.15923356 0.13593613 0.17773711
0.54072965 0.86984296; -106.53646449 70.9513713 21.34386217 -117.70581142; 0.11630449 0.15924164 0.13590485 0.17781361
0.54037748 0.86963356; -106.39887847 70.89757181 21.29624597 -117.74806912; 0.11624486 0.15924972 0.13587357 0.1778901
0.54002573 0.86942323; -106.26129246 70.84377232 21.24862977 -117.79032683; 0.11618523 0.1592578 0.13584229 0.1779666
0.5396744 0.86921197; -106.12370644 70.78997283 21.20101356 -117.83258454; 0.1161256 0.15926587 0.135811 0.1780431
0.5393235 0.86899979; -105.98612043 70.73617334 21.15339736 -117.87484224; 0.11606597 0.15927395 0.13577972 0.17811959
0.53897303 0.86878668; -105.84853442 70.68237384 21.10578116 -117.91709995; 0.11600635 0.15928203 0.13574844 0.17819609
0.53862298 0.86857265; -105.7109484 70.62857435 21.05816495 -117.95935766; 0.11594672 0.15929011 0.13571715 0.17827258
0.53827337 0.86835769; -105.57336239 70.57477486 21.01054875 -118.00161536; 0.11588709 0.15929819 0.13568587 0.17834908
0.5379242 0.86814181; -105.43577637 70.52097537 20.96293255 -118.04387307; 0.11582746 0.15930626 0.13565459 0.17842557
0.53757546 0.86792501; -105.29819036 70.46717588 20.91531634 -118.08613077; 0.11576783 0.15931434 0.1356233 0.17850207
0.53722716 0.86770729; -105.16060434 70.41337639 20.86770014 -118.12838848; 0.1157082 0.15932242 0.13559202 0.17857857
0.5368793 0.86748865; -105.02301833 70.3595769 20.82008394 -118.17064619; 0.11564858 0.1593305 0.13556074 0.17865506
0.53653189 0.86726909; -104.88543232 70.30577741 20.77246773 -118.21290389; 0.11558895 0.15933858 0.13552946 0.17873156
0.53618492 0.86704861; -104.7478463 70.25197792 20.72485153 -118.2551616; 0.11552932 0.15934665 0.13549817 0.17880805
0.5358384 0.86682722; -104.61026029 70.19817843 20.67723533 -118.29741931; 0.11546969 0.15935473 0.13546689 0.17888455
0.53549232 0.86660491; -104.47267427 70.14437894 20.62961913 -118.33967701; 0.11541006 0.15936281 0.13543561 0.17896104
0.5351467 0.86638169; -104.33508826 70.09057945 20.58200292 -118.38193472; 0.11535043 0.15937089 0.13540432 0.17903754
0.53480154 0.86615755; -104.19750225 70.03677996 20.53438672 -118.42419242; 0.1152908 0.15937897 0.13537304 0.17911403
0.53445682 0.8659325; -104.05991623 69.98298047 20.48677052 -118.46645013; 0.11523118 0.15938704 0.13534176 0.17919053
0.53411257 0.86570654; -103.92233022 69.92918098 20.43915431 -118.50870784; 0.11517155 0.15939512 0.13531047 0.17926703
0.53376878 0.86547967; -103.7847442 69.87538149 20.39153811 -118.55096554; 0.11511192 0.1594032 0.13527919 0.17934352
0.53342545 0.86525189; -103.64715819 69.821582 20.34392191 -118.59322325; 0.11505229 0.15941128 0.13524791 0.17942002
0.53308258 0.8650232; -103.50957217 69.76778251 20.2963057 -118.63548095; 0.11499266 0.15941936 0.13521662 0.17949651
0.53274018 0.8647936; -103.37198616 69.71398302 20.2486895 -118.67773866; 0.11493303 0.15942743 0.13518534 0.17957301
0.53239824 0.8645631; -103.23440015 69.66018352 20.2010733 -118.71999637; 0.11487341 0.15943551 0.13515406 0.1796495
0.53205678 0.8643317; -103.09681413 69.60638403 20.15345709 -118.76225407; 0.11481378 0.15944359 0.13512278 0.179726
0.53171579 0.86409939; -102.95922812 69.55258454 20.10584089 -118.80451178; 0.11475415 0.15945167 0.13509149 0.1798025
0.53137527 0.86386617; -102.8216421 69.49878505 20.05822469 -118.84676949; 0.11469452 0.15945975 0.13506021 0.17987899
0.53103523 0.86363206; -102.68405609 69.44498556 20.01060848 -118.88902719; 0.11463489 0.15946782 0.13502893 0.17995549
0.53069567 0.86339704; -102.54647008 69.39118607 19.96299228 -118.9312849; 0.11457526 0.1594759 0.13499764 0.18003198
0.53035659 0.86316113; -102.40888406 69.33738658 19.91537608 -118.9735426; 0.11451564 0.15948398 0.13496636 0.18010848
0.530018 0.86292431; -102.27129805 69.28358709 19.86775988 -119.01580031; 0.11445601 0.15949206 0.13493508 0.18018497
0.52967988 0.8626866; -102.13371203 69.2297876 19.82014367 -119.05805802; 0.11439638 0.15950014 0.13490379 0.18026147
0.52934226 0.86244799; -101.99612602 69.17598811 19.77252747 -119.10031572; 0.11433675 0.15950821 0.13487251 0.18033796
0.52900512 0.86220849; -101.85854001 69.12218862 19.72491127 -119.14257343; 0.11427712 0.15951629 0.13484123 0.18041446
0.52866848 0.86196809; -101.72095399 69.06838913 19.67729506 -119.18483114; 0.11421749 0.15952437 0.13480995 0.18049096
0.52833232 0.8617268; -101.58336798 69.01458964 19.62967886 -119.22708884; 0.11415786 0.15953245 0.13477866 0.18056745
0.52799667 0.86148462; -101.44578196 68.96079015 19.58206266 -119.26934655; 0.11409824 0.15954053 0.13474738 0.18064395
0.5276615 0.86124155; -101.30819595 68.90699066 19.53444645 -119.31160425; 0.11403861 0.1595486 0.1347161 0.18072044
0.52732684 0.86099758; -101.17060993 68.85319117 19.48683025 -119.35386196; 0.11397898 0.15955668 0.13468481 0.18079694
0.52699268 0.86075273; -101.03302392 68.79939168 19.43921405 -119.39611967; 0.11391935 0.15956476 0.13465353 0.18087343
0.52665903 0.86050699; -100.89543791 68.74559219 19.39159784 -119.43837737; 0.11385972 0.15957284 0.13462225 0.18094993
0.52632587 0.86026037; -100.75785189 68.69179269 19.34398164 -119.48063508; 0.11380009 0.15958092 0.13459096 0.18102643
0.52599323 0.86001286; -100.62026588 68.6379932 19.29636544 -119.52289278; 0.11374047 0.15958899 0.13455968 0.18110292
0.52566109 0.85976446; -100.48267986 68.58419371 19.24874923 -119.56515049; 0.11368084 0.15959707 0.1345284 0.18117942
0.52532947 0.85951519; -100.34509385 68.53039422 19.20113303 -119.6074082; 0.11362121 0.15960515 0.13449711 0.18125591
0.52499836 0.85926503; -100.20750784 68.47659473 19.15351683 -119.6496659; 0.11356158 0.15961323 0.13446583 0.18133241
0.52466776 0.85901399; -100.06992182 68.42279524 19.10590062 -119.69192361; 0.11350195 0.15962131 0.13443455 0.1814089
0.52433768 0.85876207; -99.93233581 68.36899575 19.05828442 -119.73418132; 0.11344232 0.15962939 0.13440327 0.1814854
0.52400812 0.85850928; -99.79474979 68.31519626 19.01066822 -119.77643902; 0.11338269 0.15963746 0.13437198 0.18156189
0.52367908 0.85825561; -99.65716378 68.26139677 18.96305202 -119.81869673; 0.11332307 0.15964554 0.1343407 0.18163839
0.52335057 0.85800106; -99.51957777 68.20759728 18.91543581 -119.86095443; 0.11326344 0.15965362 0.13430942 0.18171489
0.52302258 0.85774564; -99.38199175 68.15379779 18.86781961 -119.90321214; 0.11320381 0.1596617 0.13427813 0.18179138
0.52269512 0.85748934; -99.24440574 68.0999983 18.82020341 -119.94546985; 0.11314418 0.15966978 0.13424685 0.18186788
0.52236818 0.85723217; -99.10681972 68.04619881 18.7725872 -119.98772755; 0.11308455 0.15967785 0.13421557 0.18194437
0.52204178 0.85697413; -98.96923371 67.99239932 18.724971 -120.02998526; 0.11302492 0.15968593 0.13418428 0.18202087
0.52171591 0.85671523; -98.83164769 67.93859983 18.6773548 -120.07224297; 0.1129653 0.15969401 0.134153 0.18209736
0.52139058 0.85645545; -98.69406168 67.88480034 18.62973859 -120.11450067; 0.11290567 0.15970209 0.13412172 0.18217386
0.52106578 0.8561948; -98.55647567 67.83100085 18.58212239 -120.15675838; 0.11284604 0.15971017 0.13409044 0.18225036
0.52074152 0.85593329; -98.41888965 67.77720136 18.53450619 -120.19901608; 0.11278641 0.15971824 0.13405915 0.18232685
0.52041781 0.85567092; -98.28130364 67.72340187 18.48688998 -120.24127379; 0.11272678 0.15972632 0.13402787 0.18240335
0.52009463 0.85540768; -98.14371762 67.66960237 18.43927378 -120.2835315; 0.11266715 0.1597344 0.13399659 0.18247984
0.51977201 0.85514358; -98.00613161 67.61580288 18.39165758 -120.3257892; 0.11260752 0.15974248 0.1339653 0.18255634
0.51944992 0.85487862; -97.8685456 67.56200339 18.34404137 -120.36804691; 0.1125479 0.15975056 0.13393402 0.18263283
0.51912839 0.8546128; -97.73095958 67.5082039 18.29642517 -120.41030461; 0.11248827 0.15975863 0.13390274 0.18270933
0.51880741 0.85434612; -97.59337357 67.45440441 18.24880897 -120.45256232; 0.11242864 0.15976671 0.13387145 0.18278582
0.51848698 0.85407858; -97.45578755 67.40060492 18.20119277 -120.49482003; 0.11236901 0.15977479 0.13384017 0.18286232
0.5181671 0.85381019; -97.31820154 67.34680543 18.15357656 -120.53707773; 0.11230938 0.15978287 0.13380889 0.18293882
0.51784779 0.85354094; -97.18061553 67.29300594 18.10596036 -120.57933544; 0.11224975 0.15979095 0.1337776 0.18301531
0.51752903 0.85327084; -97.04302951 67.23920645 18.05834416 -120.62159315; 0.11219013 0.15979902 0.13374632 0.18309181
0.51721083 0.85299989; -96.9054435 67.18540696 18.01072795 -120.66385085; 0.1121305 0.1598071 0.13371504 0.1831683
0.51689319 0.85272808; -96.76785748 67.13160747 17.96311175 -120.70610856; 0.11207087 0.15981518 0.13368376 0.1832448
0.51657612 0.85245543; -96.63027147 67.07780798 17.91549555 -120.74836626; 0.11201124 0.15982326 0.13365247 0.18332129
0.51625961 0.85218193; -96.49268545 67.02400849 17.86787934 -120.79062397; 0.11195161 0.15983134 0.13362119 0.18339779
0.51594368 0.85190758; -96.35509944 66.970209 17.82026314 -120.83288168; 0.11189198 0.15983941 0.13358991 0.18347429
0.51562831 0.85163238; -96.21751343 66.91640951 17.77264694 -120.87513938; 0.11183236 0.15984749 0.13355862 0.18355078
0.51531351 0.85135634; -96.07992741 66.86261002 17.72503073 -120.91739709; 0.11177273 0.15985557 0.13352734 0.18362728
0.51499929 0.85107946; -95.9423414 66.80881053 17.67741453 -120.9596548; 0.1117131 0.15986365 0.13349606 0.18370377
0.51468565 0.85080174; -95.80475538 66.75501104 17.62979833 -121.0019125; 0.11165347 0.15987173 0.13346477 0.18378027
0.51437258 0.85052317; -95.66716937 66.70121155 17.58218212 -121.04417021; 0.11159384 0.1598798 0.13343349 0.18385676
0.51406009 0.85024377; -95.52958336 66.64741205 17.53456592 -121.08642791; 0.11153421 0.15988788 0.13340221 0.18393326
0.51374819 0.84996353; -95.39199734 66.59361256 17.48694972 -121.12868562; 0.11147458 0.15989596 0.13337093 0.18400975
0.51343686 0.84968245; -95.25441133 66.53981307 17.43933351 -121.17094333; 0.11141496 0.15990404 0.13333964 0.18408625
0.51312612 0.84940053; -95.11682531 66.48601358 17.39171731 -121.21320103; 0.11135533 0.15991212 0.13330836 0.18416275
0.51281597 0.84911779; -94.9792393 66.43221409 17.34410111 -121.25545874; 0.1112957 0.15992019 0.13327708 0.18423924
0.51250641 0.84883421; -94.84165328 66.3784146 17.29648491 -121.29771644; 0.11123607 0.15992827 0.13324579 0.18431574
0.51219744 0.8485498; -94.70406727 66.32461511 17.2488687 -121.33997415; 0.11117644 0.15993635 0.13321451 0.18439223
0.51188906 0.84826456; -94.56648126 66.27081562 17.2012525 -121.38223186; 0.11111681 0.15994443 0.13318323 0.18446873
0.51158128 0.84797849; -94.42889524 66.21701613 17.1536363 -121.42448956; 0.11105719 0.15995251 0.13315194 0.18454522
0.51127409 0.84769159; -94.29130923 66.16321664 17.10602009 -121.46674727; 0.11099756 0.15996058 0.13312066 0.18462172
0.51096751 0.84740387; -94.15372321 66.10941715 17.05840389 -121.50900498; 0.11093793 0.15996866 0.13308938 0.18469821
0.51066152 0.84711532; -94.0161372 66.05561766 17.01078769 -121.55126268; 0.1108783 0.15997674 0.1330581 0.18477471
0.51035613 0.84682595; -93.87855119 66.00181817 16.96317148 -121.59352039; 0.11081867 0.15998482 0.13302681 0.18485121
0.51005135 0.84653576; -93.74096517 65.94801868 16.91555528 -121.63577809; 0.11075904 0.1599929 0.13299553 0.1849277
0.50974717 0.84624475; -93.60337916 65.89421919 16.86793908 -121.6780358; 0.11069941 0.16000097 0.13296425 0.1850042
0.50944361 0.84595292; -93.46579314 65.8404197 16.82032287 -121.72029351; 0.11063979 0.16000905 0.13293296 0.18508069
0.50914065 0.84566028; -93.32820713 65.78662021 16.77270667 -121.76255121; 0.11058016 0.16001713 0.13290168 0.18515719
0.5088383 0.84536681; -93.19062112 65.73282072 16.72509047 -121.80480892; 0.11052053 0.16002521 0.1328704 0.18523368
0.50853656 0.84507254; -93.0530351 65.67902122 16.67747426 -121.84706663; 0.1104609 0.16003329 0.13283911 0.18531018
0.50823545 0.84477745; -92.91544909 65.62522173 16.62985806 -121.88932433; 0.11040127 0.16004136 0.13280783 0.18538668
0.50793494 0.84448154; -92.77786307 65.57142224 16.58224186 -121.93158204; 0.11034164 0.16004944 0.13277655 0.18546317
0.50763506 0.84418483; -92.64027706 65.51762275 16.53462565 -121.97383974; 0.11028202 0.16005752 0.13274526 0.18553967
0.5073358 0.84388731; -92.50269104 65.46382326 16.48700945 -122.01609745; 0.11022239 0.1600656 0.13271398 0.18561616
0.50703715 0.84358898; -92.36510503 65.41002377 16.43939325 -122.05835516; 0.11016276 0.16007368 0.1326827 0.18569266
0.50673914 0.84328985; -92.22751902 65.35622428 16.39177705 -122.10061286; 0.11010313 0.16008175 0.13265142 0.18576915
0.50644175 0.84298991; -92.089933 65.30242479 16.34416084 -122.14287057; 0.1100435 0.16008983 0.13262013 0.18584565
0.50614498 0.84268916; -91.95234699 65.2486253 16.29654464 -122.18512827; 0.10998387 0.16009791 0.13258885 0.18592214
0.50584885 0.84238762; -91.81476097 65.19482581 16.24892844 -122.22738598; 0.10992424 0.16010599 0.13255757 0.18599864
0.50555335 0.84208527; -91.67717496 65.14102632 16.20131223 -122.26964369; 0.10986462 0.16011407 0.13252628 0.18607514
0.50525848 0.84178213; -91.53958895 65.08722683 16.15369603 -122.31190139; 0.10980499 0.16012215 0.132495 0.18615163
0.50496424 0.84147819; -91.40200293 65.03342734 16.10607983 -122.3541591; 0.10974536 0.16013022 0.13246372 0.18622813
0.50467064 0.84117345; -91.26441692 64.97962785 16.05846362 -122.39641681; 0.10968573 0.1601383 0.13243243 0.18630462
0.50437768 0.84086792; -91.1268309 64.92582836 16.01084742 -122.43867451; 0.1096261 0.16014638 0.13240115 0.18638112
0.50408536 0.84056159; -90.98924489 64.87202887 15.96323122 -122.48093222; 0.10956647 0.16015446 0.13236987 0.18645761
0.50379369 0.84025447; -90.85165888 64.81822938 15.91561501 -122.52318992; 0.10950685 0.16016254 0.13233859 0.18653411
0.50350265 0.83994657; -90.71407286 64.76442989 15.86799881 -122.56544763; 0.10944722 0.16017061 0.1323073 0.18661061
0.50321227 0.83963787; -90.57648685 64.7106304 15.82038261 -122.60770534; 0.10938759 0.16017869 0.13227602 0.1866871
0.50292252 0.83932839; -90.43890083 64.6568309 15.7727664 -122.64996304; 0.10932796 0.16018677 0.13224474 0.1867636
0.50263343 0.83901812; -90.30131482 64.60303141 15.7251502 -122.69222075; 0.10926833 0.16019485 0.13221345 0.18684009
0.50234499 0.83870707; -90.1637288 64.54923192 15.677534 -122.73447846; 0.1092087 0.16020293 0.13218217 0.18691659
0.5020572 0.83839523; -90.02614279 64.49543243 15.6299178 -122.77673616; 0.10914908 0.160211 0.13215089 0.18699308
0.50177007 0.83808261; -89.88855678 64.44163294 15.58230159 -122.81899387; 0.10908945 0.16021908 0.1321196 0.18706958
